Note: This data does not necessarily correspond to the one uploaded in BBVA Research web,,
,,
item_id,timestamp,target
Consumo_BD,13/03/2018,"1494,01"
Consumo_BD,14/03/2018,"1466,55"
Consumo_BD,15/03/2018,"1527,04"
Consumo_BD,16/03/2018,"1641,91"
Consumo_BD,17/03/2018,"1499,5"
Consumo_BD,18/03/2018,"1086,26"
Consumo_BD,19/03/2018,"1443,97"
Consumo_BD,20/03/2018,"1460,66"
Consumo_BD,21/03/2018,"1483,54"
Consumo_BD,22/03/2018,"1516,45"
Consumo_BD,23/03/2018,"1644,02"
Consumo_BD,24/03/2018,"1497,9"
Consumo_BD,25/03/2018,"1140,18"
Consumo_BD,26/03/2018,"1764,12"
Consumo_BD,27/03/2018,"1753,42"
Consumo_BD,28/03/2018,"1958,2"
Consumo_BD,29/03/2018,"1530,94"
Consumo_BD,30/03/2018,"1146,51"
Consumo_BD,31/03/2018,"1576,03"
Consumo_BD,1/04/2018,"1161,17"
Consumo_BD,2/04/2018,"1616,94"
Consumo_BD,3/04/2018,"1721,07"
Consumo_BD,4/04/2018,"1699,03"
Consumo_BD,5/04/2018,"1723,57"
Consumo_BD,6/04/2018,"1753,03"
Consumo_BD,7/04/2018,"1573,4"
Consumo_BD,8/04/2018,"1106,51"
Consumo_BD,9/04/2018,"1560,96"
Consumo_BD,10/04/2018,"1579,75"
Consumo_BD,11/04/2018,"1546,13"
Consumo_BD,12/04/2018,1539
Consumo_BD,13/04/2018,"1654,32"
Consumo_BD,14/04/2018,"1546,68"
Consumo_BD,15/04/2018,"1091,39"
Consumo_BD,16/04/2018,"1540,08"
Consumo_BD,17/04/2018,"1499,64"
Consumo_BD,18/04/2018,"1490,07"
Consumo_BD,19/04/2018,"1538,85"
Consumo_BD,20/04/2018,"1678,76"
Consumo_BD,21/04/2018,"1535,48"
Consumo_BD,22/04/2018,"1087,55"
Consumo_BD,23/04/2018,"1502,46"
Consumo_BD,24/04/2018,"1506,57"
Consumo_BD,25/04/2018,"1706,61"
Consumo_BD,26/04/2018,"1735,82"
Consumo_BD,27/04/2018,"1943,38"
